split,trade_date,k,keep_multiplier,keep_rank,cost_bps,daily_count,top_turnover,bottom_turnover,long_short_turnover,top_transaction_cost,bottom_transaction_cost,long_short_transaction_cost,top_return_gross,top_return_net,bottom_return_gross,bottom_short_return_net,long_short_gross,long_short_net,benchmark_return,universe_equal_return,top_excess_vs_benchmark_net,top_excess_vs_universe_net
validation,20230508,20,2.0,40,10.0,87,0.6,0.4999999999999999,1.1,0.0006,0.0004999999999999,0.0010999999999999,0.0204671394308438,0.0198671394308438,-0.0098309568169793,0.0093309568169793,0.0302980962478232,0.0291980962478232,0.0116696552147321,-0.0021134233299403,0.0081974842161117,0.0219805627607842
validation,20230515,20,2.0,40,10.0,87,0.8000000000000002,0.3999999999999999,1.2000000000000002,0.0008,0.0003999999999999,0.0012,-0.0089599131324599,-0.0097599131324599,0.0070632964698277,-0.0074632964698277,-0.0160232096022876,-0.0172232096022876,-0.0086000867069753,0.0009403605002719,-0.0011598264254846,-0.0107002736327318
validation,20230522,20,2.0,40,10.0,87,0.9000000000000002,0.8000000000000002,1.7000000000000004,0.0009,0.0008,0.0017,-0.0316782597126383,-0.0325782597126383,-0.0371137526899529,0.0363137526899529,0.0054354929773145,0.0037354929773145,-0.0334665160508908,-0.0249670646138316,0.0008882563382524,-0.0076111950988067
validation,20230529,20,2.0,40,10.0,78,0.6,0.7000000000000001,1.3,0.0006,0.0007,0.0013,-0.0005679925978898,-0.0011679925978898,-0.0066289799959461,0.0059289799959461,0.0060609873980562,0.0047609873980562,-0.0007742388065933,-0.0060134101380042,-0.0003937537912965,0.0048454175401144
validation,20230605,20,2.0,40,10.0,79,0.8000000000000002,0.6,1.4,0.0008,0.0006,0.0014,-0.0316292176373694,-0.0324292176373694,-0.0178069860618713,0.0172069860618713,-0.0138222315754981,-0.0152222315754981,-0.0225750847234345,-0.0244173287664214,-0.0098541329139349,-0.008011888870948
validation,20230612,20,2.0,40,10.0,79,0.6,0.4999999999999999,1.1,0.0006,0.0004999999999999,0.0010999999999999,0.0383885584936541,0.0377885584936541,0.0198541776513628,-0.0203541776513628,0.0185343808422913,0.0174343808422913,0.0523885577658249,0.0279795460791561,-0.0145999992721708,0.0098090124144979
validation,20230619,20,2.0,40,10.0,79,0.7000000000000001,0.6,1.3,0.0007,0.0006,0.0013,-0.052635513241152,-0.053335513241152,-0.0206724945592108,0.0200724945592108,-0.0319630186819411,-0.0332630186819411,-0.0366811164087906,-0.0399010978295662,-0.0166543968323613,-0.0134344154115857
validation,20230628,20,2.0,40,10.0,78,0.4999999999999999,0.4999999999999999,1.0,0.0004999999999999,0.0004999999999999,0.0009999999999999,0.009786868157655,0.009286868157655,0.0241015841303531,-0.0246015841303531,-0.0143147159726981,-0.0153147159726981,0.0138949489415012,0.0138751180726452,-0.0046080807838462,-0.0045882499149902
validation,20230705,20,2.0,40,10.0,82,0.6,1.2000000000000004,1.8000000000000005,0.0006,0.0012,0.0018,-0.0029245456652453,-0.0035245456652453,-0.0366625162109059,0.0354625162109059,0.0337379705456606,0.0319379705456606,-0.0070347103021167,-0.0141087844401026,0.0035101646368714,0.0105842387748573
validation,20230712,20,2.0,40,10.0,82,0.7000000000000001,0.6,1.3,0.0007,0.0006,0.0013,-0.0223845831515657,-0.0230845831515657,0.0008162319006163,-0.0014162319006163,-0.023200815052182,-0.024500815052182,-0.0089240897712021,-0.0088539544163589,-0.0141604933803635,-0.0142306287352067
validation,20230719,20,2.0,40,10.0,83,0.7000000000000001,0.4999999999999999,1.2,0.0007,0.0004999999999999,0.0012,0.0086817411213715,0.0079817411213715,-0.0031466149220903,0.0026466149220903,0.0118283560434619,0.0106283560434619,0.006394636234591,0.0016325728438296,0.0015871048867805,0.0063491682775418
validation,20230726,20,2.0,40,10.0,83,0.4999999999999999,0.7000000000000001,1.2,0.0004999999999999,0.0007,0.0012,0.0028091106256534,0.0023091106256534,0.0055368862995588,-0.0062368862995588,-0.0027277756739053,-0.0039277756739053,0.012502959036529,-0.002750031800587,-0.0101938484108756,0.0050591424262405
validation,20230802,20,2.0,40,10.0,84,0.7000000000000001,0.9000000000000002,1.6000000000000003,0.0007,0.0009,0.0016,-0.0130171381239607,-0.0137171381239607,-0.0026402370677739,0.0017402370677739,-0.0103769010561867,-0.0119769010561867,0.0045820601006398,-0.00719628828302,-0.0182991982246005,-0.0065208498409406
validation,20230809,20,2.0,40,10.0,84,0.6,0.6,1.2,0.0006,0.0006,0.0012,-0.0474425539108988,-0.0480425539108988,-0.0272286221997882,0.0266286221997882,-0.0202139317111106,-0.0214139317111106,-0.042966827311147,-0.0442702602818013,-0.0050757265997517,-0.0037722936290975
validation,20230816,20,2.0,40,10.0,84,0.8000000000000002,0.3999999999999999,1.2000000000000002,0.0008,0.0003999999999999,0.0012,-0.0559104834369365,-0.0567104834369365,-0.0563491826978144,0.0559491826978144,0.0004386992608779,-0.000761300739122,-0.04406715614077,-0.0503182925840526,-0.0126433272961665,-0.0063921908528838
validation,20230823,20,2.0,40,10.0,85,0.4999999999999999,0.3999999999999999,0.8999999999999999,0.0004999999999999,0.0003999999999999,0.0008999999999999,0.0378121063479441,0.0373121063479441,0.0406636447507957,-0.0410636447507957,-0.0028515384028515,-0.0037515384028515,0.0383280211886793,0.0411529893238497,-0.0010159148407352,-0.0038408829759055
validation,20230830,20,2.0,40,10.0,85,0.9000000000000002,0.8000000000000002,1.7000000000000004,0.0009,0.0008,0.0017,0.009122567576663,0.008222567576663,-0.003928876419533,0.003128876419533,0.0130514439961961,0.0113514439961961,-0.007428799095755,0.0035765749395395,0.015651366672418,0.0046459926371235
validation,20230906,20,2.0,40,10.0,83,0.4999999999999999,0.4999999999999999,1.0,0.0004999999999999,0.0004999999999999,0.0009999999999999,-0.0225898875154759,-0.0230898875154759,-0.0268704241822851,0.0263704241822851,0.0042805366668092,0.0032805366668092,-0.0350569035524831,-0.0278058924751042,0.0119670160370072,0.0047160049596282
validation,20230913,20,2.0,40,10.0,85,1.3000000000000005,0.7000000000000001,2.0000000000000004,0.0013,0.0007,0.002,-0.031101417312654,-0.032401417312654,-0.0238024542763707,0.0231024542763707,-0.0072989630362832,-0.0092989630362832,-0.0199401862960701,-0.021836841354179,-0.0124612310165838,-0.0105645759584749
validation,20230920,20,2.0,40,10.0,86,0.2,0.4999999999999999,0.7,0.0002,0.0004999999999999,0.0006999999999999,0.0224204400212786,0.0222204400212786,0.0193062297636911,-0.0198062297636911,0.0031142102575875,0.0024142102575875,0.0095242480234449,0.0234788121883806,0.0126961919978336,-0.0012583721671019
validation,20230927,20,2.0,40,10.0,84,0.8000000000000002,0.4999999999999999,1.3,0.0008,0.0004999999999999,0.0013,0.0046149231694614,0.0038149231694614,0.0277335452705535,-0.0282335452705535,-0.023118622101092,-0.024418622101092,0.0064194742011545,0.0202118167379978,-0.002604551031693,-0.0163968935685363
validation,20231012,20,2.0,40,10.0,88,1.0000000000000002,0.6,1.6,0.001,0.0006,0.0016,-0.0504399796404589,-0.0514399796404589,-0.0333150408072322,0.0327150408072322,-0.0171249388332266,-0.0187249388332266,-0.0522016614907693,-0.0467357081353026,0.0007616818503104,-0.0047042715051562
validation,20231019,20,2.0,40,10.0,87,0.9000000000000002,0.7000000000000001,1.6000000000000003,0.0009,0.0007,0.0016,-0.0297691273255454,-0.0306691273255454,-0.0024407364143977,0.0017407364143977,-0.0273283909111477,-0.0289283909111477,-0.0197754937694318,-0.0197035372803474,-0.0108936335561136,-0.010965590045198
validation,20231026,20,2.0,40,10.0,87,0.7000000000000001,0.7000000000000001,1.4,0.0007,0.0007,0.0014,0.0160081734474511,0.0153081734474511,0.0136061416692702,-0.0143061416692702,0.0024020317781809,0.0010020317781809,0.0340362207683686,0.0273214330044162,-0.0187280473209174,-0.012013259556965
validation,20231102,20,2.0,40,10.0,85,0.8000000000000002,0.8000000000000002,1.6000000000000003,0.0008,0.0008,0.0016,0.0439141248643509,0.0431141248643509,0.0375977866563814,-0.0383977866563814,0.0063163382079695,0.0047163382079695,0.0405629805693092,0.0443383025024575,0.0025511442950416,-0.0012241776381066
validation,20231109,20,2.0,40,10.0,85,0.3999999999999999,0.4999999999999999,0.8999999999999999,0.0003999999999999,0.0004999999999999,0.0008999999999999,-0.0185628083173838,-0.0189628083173838,-0.0166726671435537,0.0161726671435537,-0.0018901411738301,-0.0027901411738301,-0.0199499124250243,-0.0117216490264178,0.0009871041076404,-0.007241159290966
validation,20231116,20,2.0,40,10.0,85,1.0000000000000002,0.4999999999999999,1.5000000000000002,0.001,0.0004999999999999,0.0015,-0.0085962312257179,-0.0095962312257179,-0.010234522920073,0.009734522920073,0.0016382916943551,0.0001382916943551,-0.0084761871156131,-0.0068217874153818,-0.0011200441101047,-0.002774443810336
validation,20231123,20,2.0,40,10.0,85,0.9000000000000002,0.8000000000000002,1.7000000000000004,0.0009,0.0008,0.0017,-0.0330079499356873,-0.0339079499356873,-0.0139096845796481,0.0131096845796481,-0.0190982653560391,-0.0207982653560391,-0.019761885593876,-0.0181422852747314,-0.0141460643418112,-0.0157656646609558
validation,20231130,20,2.0,40,10.0,83,0.8000000000000002,0.6,1.4,0.0008,0.0006,0.0014,-0.0242790025118589,-0.0250790025118589,-0.0183890771532187,0.0177890771532187,-0.0058899253586401,-0.0072899253586401,-0.0236034564392338,-0.0217647506367619,-0.001475546072625,-0.0033142518750969
validation,20231207,20,2.0,40,10.0,82,1.3000000000000005,0.3999999999999999,1.7000000000000004,0.0013,0.0003999999999999,0.0017,-0.0027494976913951,-0.0040494976913951,0.0001842273005317,-0.0005842273005317,-0.0029337249919268,-0.0046337249919268,-0.0088952683275165,-0.0078608676640481,0.0048457706361213,0.0038113699726529
validation,20231214,20,2.0,40,10.0,82,0.9000000000000002,0.3999999999999999,1.3000000000000005,0.0009,0.0003999999999999,0.0013,-0.0035569277449998,-0.0044569277449998,-0.0283138073737344,0.0279138073737344,0.0247568796287346,0.0234568796287346,-0.0149945187166637,-0.0165652385354895,0.0105375909716639,0.0121083107904897
validation,20231221,20,2.0,40,10.0,81,0.9000000000000002,0.3,1.2000000000000002,0.0009,0.0003,0.0012,0.0437742873077843,0.0428742873077843,0.0160793558842256,-0.0163793558842256,0.0276949314235587,0.0264949314235587,0.0255813589286613,0.0292494904428112,0.017292928379123,0.0136247968649731
validation,20231228,20,2.0,40,10.0,80,0.9000000000000002,0.7000000000000001,1.6000000000000003,0.0009,0.0007,0.0016,-0.0642974194930052,-0.0651974194930052,-0.0544742580351518,0.0537742580351518,-0.0098231614578534,-0.0114231614578534,-0.0552912974299233,-0.0509905073123481,-0.0099061220630818,-0.014206912180657
validation,20240105,20,2.0,40,10.0,83,0.3999999999999999,0.3999999999999999,0.7999999999999999,0.0003999999999999,0.0003999999999999,0.0007999999999999,-0.0092416081820369,-0.0096416081820369,0.0050900887727885,-0.0054900887727885,-0.0143316969548254,-0.0151316969548254,-0.0081195028071724,-0.0109525198075824,-0.0015221053748644,0.0013109116255455
validation,20240112,20,2.0,40,10.0,81,0.3999999999999999,0.7000000000000001,1.1,0.0003999999999999,0.0007,0.0011,-0.0358309039722833,-0.0362309039722833,-0.0520203205088733,0.0513203205088733,0.0161894165365899,0.0150894165365899,-0.0259623217630609,-0.0447090539307848,-0.0102685822092224,0.0084781499585015
validation,20240119,20,2.0,40,10.0,82,0.7000000000000001,0.4999999999999999,1.2,0.0007,0.0004999999999999,0.0012,-0.0448046758642834,-0.0455046758642833,-0.0421927439485747,0.0416927439485747,-0.0026119319157086,-0.0038119319157086,-0.0192128403966781,-0.0323892463332848,-0.0262918354676052,-0.0131154295309985
validation,20240126,20,2.0,40,10.0,83,0.7000000000000001,0.3999999999999999,1.1,0.0007,0.0003999999999999,0.0011,-0.1012283026769306,-0.1019283026769306,-0.1274485174630648,0.1270485174630648,0.0262202147861342,0.0251202147861342,-0.0785174151193801,-0.1109970249369808,-0.0234108875575504,0.0090687222600502
validation,20240202,20,2.0,40,10.0,84,0.4999999999999999,0.2,0.7,0.0004999999999999,0.0002,0.0006999999999999,0.1374526829556837,0.1369526829556837,0.1560224932747273,-0.1562224932747273,-0.0185698103190436,-0.0192698103190436,0.126452270642585,0.1446147147824595,0.0105004123130987,-0.0076620318267758
validation,20240219,20,2.0,40,10.0,82,1.1000000000000003,1.2000000000000004,2.3000000000000007,0.0011,0.0012,0.0023,0.0332206733825638,0.0321206733825638,-0.0002090214823018,-0.0009909785176981,0.0334296948648657,0.0311296948648657,0.0030237247327709,0.020796377211428,0.0290969486497929,0.0113242961711358
validation,20240226,20,2.0,40,10.0,83,0.3,0.3999999999999999,0.7,0.0003,0.0003999999999999,0.0006999999999999,0.0528742035663213,0.0525742035663213,0.048432685161277,-0.048832685161277,0.0044415184050442,0.0037415184050442,0.0474567919023254,0.0450946096462319,0.0051174116639958,0.0074795939200893
validation,20240304,20,2.0,40,10.0,82,0.3999999999999999,0.4999999999999999,0.8999999999999999,0.0003999999999999,0.0004999999999999,0.0008999999999999,0.0448449998072269,0.0444449998072269,0.0002607732694703,-0.0007607732694703,0.0445842265377565,0.0436842265377565,0.0302898394409825,0.0129714459007575,0.0141551603662444,0.0314735539064694
validation,20240311,20,2.0,40,10.0,83,0.3999999999999999,0.6,1.0,0.0003999999999999,0.0006,0.001,0.0203236989683587,0.0199236989683587,0.0152546722072717,-0.0158546722072717,0.005069026761087,0.004069026761087,0.0190362947210549,0.020680031171143,0.0008874042473038,-0.0007563322027843
validation,20240318,20,2.0,40,10.0,84,0.8000000000000002,1.0000000000000002,1.8000000000000005,0.0008,0.001,0.0018,-0.0692849638237389,-0.0700849638237389,-0.0599660161011318,0.0589660161011318,-0.009318947722607,-0.011118947722607,-0.0482533630281578,-0.0601027496351235,-0.021831600795581,-0.0099822141886154
validation,20240325,20,2.0,40,10.0,87,0.9000000000000002,0.4999999999999999,1.4,0.0009,0.0004999999999999,0.0014,0.0160967158508985,0.0151967158508985,0.0355541582583548,-0.0360541582583548,-0.0194574424074562,-0.0208574424074562,0.0210951406568151,0.0168420037595056,-0.0058984248059166,-0.0016452879086071
validation,20240401,20,2.0,40,10.0,87,0.4999999999999999,0.2,0.7,0.0004999999999999,0.0002,0.0006999999999999,-0.0329957488990771,-0.0334957488990771,-0.0255793152503011,0.0253793152503011,-0.0074164336487759,-0.0081164336487759,-0.043894991869903,-0.0416894110078185,0.0103992429708259,0.0081936621087414
validation,20240410,20,2.0,40,10.0,87,1.1000000000000003,0.6,1.7000000000000002,0.0011,0.0006,0.0017,0.0044103741221025,0.0033103741221025,-0.0381294582808422,0.0375294582808422,0.0425398324029447,0.0408398324029447,0.0041174534606247,-0.0069459154095961,-0.0008070793385222,0.0102562895316986
validation,20240417,20,2.0,40,10.0,87,0.9000000000000002,0.6,1.5000000000000002,0.0009,0.0006,0.0015,-0.0081195914633314,-0.0090195914633314,-0.0057116703792939,0.0051116703792939,-0.0024079210840375,-0.0039079210840375,-0.0177492902871083,-0.0127369615262365,0.0087296988237769,0.0037173700629051
validation,20240424,20,2.0,40,10.0,86,0.8000000000000002,0.3,1.1,0.0008,0.0003,0.0011,0.0798537534252287,0.0790537534252287,0.0495462197770255,-0.0498462197770255,0.0303075336482031,0.0292075336482031,0.0735223987307653,0.065466454490551,0.0055313546944633,0.0135872989346776
validation,20240506,20,2.0,40,10.0,85,0.6,0.3999999999999999,1.0,0.0006,0.0003999999999999,0.001,-0.0099736216745431,-0.0105736216745431,-0.0077768150390319,0.0073768150390319,-0.0021968066355111,-0.0031968066355111,-0.0183837917483968,-0.01149824079002,0.0078101700738537,0.0009246191154769
validation,20240513,20,2.0,40,10.0,85,0.6,0.7000000000000001,1.3,0.0006,0.0007,0.0013,0.0058749619511028,0.0052749619511028,0.0072580052689245,-0.0079580052689245,-0.0013830433178216,-0.0026830433178216,0.0083645888250829,0.0066327325502876,-0.00308962687398,-0.0013577705991847
validation,20240520,20,2.0,40,10.0,85,0.4999999999999999,0.4999999999999999,1.0,0.0004999999999999,0.0004999999999999,0.0009999999999999,-0.0263037314723645,-0.0268037314723645,-0.037522156020981,0.037022156020981,0.0112184245486165,0.0102184245486165,-0.0239720338887279,-0.0327703973856531,-0.0028316975836365,0.0059666659132886
validation,20240527,20,2.0,40,10.0,82,0.6,0.4999999999999999,1.1,0.0006,0.0004999999999999,0.0010999999999999,-0.0268683699767832,-0.0274683699767832,-0.0004945998164353,-5.400183564607222e-06,-0.0263737701603478,-0.0274737701603478,-0.0062822856976822,-0.0141586105946052,-0.0211860842791009,-0.0133097593821779
validation,20240603,20,2.0,40,10.0,83,0.7000000000000001,0.6,1.3,0.0007,0.0006,0.0013,-0.0124089557770018,-0.0131089557770018,0.0050796330624558,-0.0056796330624558,-0.0174885888394577,-0.0187885888394577,-0.0176721031658267,-0.0060335778185099,0.0045631473888249,-0.0070753779584918
validation,20240611,20,2.0,40,10.0,83,0.8000000000000002,0.2,1.0000000000000002,0.0008,0.0002,0.001,-0.0033238497550047,-0.0041238497550047,0.0005100879838275,-0.0007100879838275,-0.0038339377388323,-0.0048339377388323,0.0134634803661564,0.0032219986409938,-0.0175873301211611,-0.0073458483959986
validation,20240618,20,2.0,40,10.0,83,1.0000000000000002,0.6,1.6,0.001,0.0006,0.0016,-0.0742460979056647,-0.0752460979056647,-0.0819671151144392,0.0813671151144392,0.0077210172087745,0.0061210172087745,-0.0614674602560755,-0.0784053894276547,-0.0137786376495891,0.00315929152199
validation,20240625,20,2.0,40,10.0,83,0.7000000000000001,0.3,1.0,0.0007,0.0003,0.001,-0.015277763976208,-0.015977763976208,-0.0202377688787199,0.0199377688787199,0.0049600049025119,0.0039600049025119,-0.0205818750066542,-0.0104128674231584,0.0046041110304461,-0.0055648965530495
validation,20240702,20,2.0,40,10.0,84,0.4999999999999999,0.7000000000000001,1.2,0.0004999999999999,0.0007,0.0012,-0.0417884072078894,-0.0422884072078894,0.0100352296258422,-0.0107352296258422,-0.0518236368337316,-0.0530236368337316,-0.0077584545960349,-0.0153693340115791,-0.0345299526118544,-0.0269190731963102
validation,20240709,20,2.0,40,10.0,84,0.4999999999999999,0.6,1.1,0.0004999999999999,0.0006,0.0010999999999999,0.0142858014742217,0.0137858014742217,0.0356769187850333,-0.0362769187850333,-0.0213911173108116,-0.0224911173108116,0.0267649308877682,0.0338866820744445,-0.0129791294135464,-0.0201008806002228
validation,20240716,20,2.0,40,10.0,83,0.3999999999999999,0.2,0.6,0.0003999999999999,0.0002,0.0006,-0.0255936386066179,-0.0259936386066179,-0.0396088708224966,0.0394088708224966,0.0140152322158787,0.0134152322158787,-0.0146743932024312,-0.0210225465287176,-0.0113192454041866,-0.0049710920779003
validation,20240723,20,2.0,40,10.0,83,0.6,1.0000000000000002,1.6,0.0006,0.001,0.0016,-0.0290323153129231,-0.0296323153129231,-0.0130301858611028,0.0120301858611028,-0.0160021294518202,-0.0176021294518202,-0.0242258905357956,-0.0177788594887179,-0.0054064247771275,-0.0118534558242052
validation,20240730,20,2.0,40,10.0,84,0.7000000000000001,0.3999999999999999,1.1,0.0007,0.0003999999999999,0.0011,0.0152599602129425,0.0145599602129425,0.0059954390729286,-0.0063954390729286,0.0092645211400139,0.0081645211400139,-0.0022046033265255,0.0149679059766966,0.0167645635394681,-0.000407945763754
validation,20240806,20,2.0,40,10.0,84,0.8000000000000002,0.8000000000000002,1.6000000000000003,0.0008,0.0008,0.0016,-0.0084955213351119,-0.0092955213351119,-0.0215152206211705,0.0207152206211705,0.0130196992860586,0.0114196992860586,-0.0123942809296604,-0.0152313882795384,0.0030987595945484,0.0059358669444264
validation,20240813,20,2.0,40,10.0,85,0.3999999999999999,0.4999999999999999,0.8999999999999999,0.0003999999999999,0.0004999999999999,0.0008999999999999,-0.0196427059547001,-0.0200427059547001,-0.0358083162681853,0.0353083162681853,0.0161656103134852,0.0152656103134852,-0.0244008547862085,-0.0351164133963836,0.0043581488315084,0.0150737074416835
validation,20240820,20,2.0,40,10.0,86,0.9000000000000002,0.4999999999999999,1.4,0.0009,0.0004999999999999,0.0014,-0.0441366569960797,-0.0450366569960797,-0.0452735187895256,0.0447735187895256,0.0011368617934458,-0.0002631382065541,-0.0237406509619324,-0.0391827811701852,-0.0212960060341473,-0.0058538758258945
validation,20240827,20,2.0,40,10.0,85,0.6,0.3,0.8999999999999999,0.0006,0.0003,0.0009,0.0153088947486063,0.0147088947486063,0.0216709443142142,-0.0219709443142142,-0.0063620495656078,-0.0072620495656078,0.0167085395456667,0.0234016966414256,-0.0019996447970603,-0.0086928018928192
validation,20240903,20,2.0,40,10.0,84,0.4999999999999999,1.2000000000000004,1.7000000000000004,0.0004999999999999,0.0012,0.0017,-0.0100749519255805,-0.0105749519255805,-0.0091209593619772,0.0079209593619772,-0.0009539925636032,-0.0026539925636032,-0.0104994426919849,-0.0073753200146613,-7.550923359556615e-05,-0.0031996319109192
validation,20240910,20,2.0,40,10.0,83,0.9000000000000002,0.4999999999999999,1.4,0.0009,0.0004999999999999,0.0014,0.0046551323584195,0.0037551323584195,-0.0201712755826739,0.0196712755826739,0.0248264079410934,0.0234264079410934,0.0042166775910494,-0.0076255111936853,-0.0004615452326299,0.0113806435521048
validation,20240919,20,2.0,40,10.0,86,0.7000000000000001,0.3999999999999999,1.1,0.0007,0.0003999999999999,0.0011,0.1151643491453558,0.1144643491453558,0.0994762270819425,-0.0998762270819425,0.0156881220634132,0.0145881220634132,0.1084206534892475,0.1006334808646294,0.0060436956561082,0.0138308682807263
validation,20240926,20,2.0,40,10.0,87,0.9000000000000002,1.2000000000000004,2.1000000000000005,0.0009,0.0012,0.0021,0.3109609834713805,0.3100609834713805,0.3165587990812026,-0.3177587990812026,-0.005597815609822,-0.007697815609822,0.2909705050948186,0.2906419559345638,0.0190904783765619,0.0194190275368167
validation,20241010,20,2.0,40,10.0,88,0.3,0.3999999999999999,0.7,0.0003,0.0003999999999999,0.0006999999999999,-0.0805088008939126,-0.0808088008939126,-0.0713921994690153,0.0709921994690153,-0.0091166014248972,-0.0098166014248972,-0.081080706131256,-0.0749430061517003,0.0002719052373434,-0.0058657947422123
validation,20241017,20,2.0,40,10.0,89,0.9000000000000002,0.9000000000000002,1.8000000000000005,0.0009,0.0009,0.0018,0.0832254788151954,0.0823254788151954,0.0708607617423583,-0.0717607617423583,0.012364717072837,0.010564717072837,0.0696394292653816,0.0754158623892254,0.0126860495498137,0.00690961642597
validation,20241024,20,2.0,40,10.0,89,1.0000000000000002,1.2000000000000004,2.2000000000000006,0.001,0.0012,0.0022,-0.0153379571123385,-0.0163379571123385,0.0001436717282012,-0.0013436717282012,-0.0154816288405398,-0.0176816288405398,-0.0048886595860265,-0.0033870654774768,-0.0114492975263119,-0.0129508916348616
validation,20241031,20,2.0,40,10.0,88,1.0000000000000002,1.2000000000000004,2.2000000000000006,0.001,0.0012,0.0022,0.0979001906756978,0.0969001906756978,0.0661473906985348,-0.0673473906985348,0.0317527999771629,0.0295527999771629,0.0860712771151113,0.0717687600894768,0.0108289135605864,0.0251314305862209
validation,20241107,20,2.0,40,10.0,84,0.4999999999999999,0.3,0.7999999999999999,0.0004999999999999,0.0003,0.0007999999999999,-0.0029662351021729,-0.0034662351021729,-0.0044419741274889,0.0041419741274889,0.0014757390253159,0.0006757390253159,-0.0067193591314875,0.0019127227166519,0.0032531240293146,-0.0053789578188249
validation,20241114,20,2.0,40,10.0,86,1.2000000000000004,0.8000000000000002,2.0000000000000004,0.0012,0.0008,0.002,-0.0380520631316161,-0.0392520631316161,-0.0201841366152228,0.0193841366152228,-0.0178679265163933,-0.0198679265163933,-0.0295929578023955,-0.0278156301207134,-0.0096591053292205,-0.0114364330109027
validation,20241121,20,2.0,40,10.0,87,0.4999999999999999,0.1,0.6,0.0004999999999999,0.0001,0.0006,-0.0431596508453076,-0.0436596508453076,-0.0367729200671984,0.0366729200671984,-0.0063867307781091,-0.0069867307781091,-0.0423957588309068,-0.0374761976310476,-0.0012638920144007,-0.0061834532142599
validation,20241128,20,2.0,40,10.0,81,1.2000000000000004,0.8000000000000002,2.0000000000000004,0.0012,0.0008,0.002,0.0478067242614381,0.0466067242614381,0.0110957489371623,-0.0118957489371623,0.0367109753242758,0.0347109753242758,0.0238058050162808,0.0231735821586634,0.0228009192451573,0.0234331421027747
validation,20241205,20,2.0,40,10.0,81,0.3999999999999999,0.3,0.7,0.0003999999999999,0.0003,0.0006999999999999,0.0218125058974688,0.0214125058974688,0.0140549919408851,-0.0143549919408851,0.0077575139565837,0.0070575139565837,0.0318207882161643,0.0264117107913442,-0.0104082823186954,-0.0049992048938753
validation,20241212,20,2.0,40,10.0,80,0.3999999999999999,0.3999999999999999,0.7999999999999999,0.0003999999999999,0.0003999999999999,0.0007999999999999,-0.036904535912394,-0.037304535912394,-0.0338947603528435,0.0334947603528435,-0.0030097755595504,-0.0038097755595504,-0.0342919826497896,-0.0288704133873628,-0.0030125532626044,-0.0084341225250312
validation,20241219,20,2.0,40,10.0,80,0.8000000000000002,0.7000000000000001,1.5000000000000002,0.0008,0.0007,0.0015,0.0098588123711654,0.0090588123711654,0.0050031543578896,-0.0057031543578896,0.0048556580132758,0.0033556580132758,-0.0016699473048388,0.0006624517028927,0.0107287596760042,0.0083963606682727
validation,20241226,20,2.0,40,10.0,80,0.3999999999999999,0.3999999999999999,0.7999999999999999,0.0003999999999999,0.0003999999999999,0.0007999999999999,-0.1046701876882067,-0.1050701876882067,-0.1222368470054693,0.1218368470054693,0.0175666593172625,0.0167666593172625,-0.0877342877767431,-0.1037513847005506,-0.0173358999114635,-0.001318802987656
